user,location,verified,followers,content,polarity
deepplaylist,"Amsterdam, Netherlands",FALSE,"1,901",Nu on air: Flume ft London Grammar - Let You Know (Ross from Friends Remix) https://t.co/MIA7n8TQH6,
deepplaylist,"Amsterdam, Netherlands",FALSE,"1,901",Nu on air: Flume ft London Grammar - Let You Know (Ross from Friends Remix) https://t.co/MIA7n8TQH6,
deepplaylist,"Amsterdam, Netherlands",FALSE,"1,901",Nu on air: Flume ft London Grammar - Let You Know (Ross from Friends Remix) https://t.co/MIA7n8TQH6,
deepplaylist,"Amsterdam, Netherlands",FALSE,"1,901",Nu on air: Flume ft London Grammar - Let You Know (Ross from Friends Remix) https://t.co/MIA7n8Cfiw,
mhudelson,New Jersey,FALSE,"1,898",New @hipvideopromo client - @flumemusic: Flume feat. Toro y Moi - The Difference (Official Music Video) https://t.co/8DitH55E7F via @YouTube,0.136363636
s___flexing,"Corning, NY",FALSE,"1,892",Ugh I love the Flume x Toro y Moi collab sm,0.5
s___flexing,"Corning, NY",FALSE,"1,892",that flume collab is an ice cold crispy,-0.6
iCroswell,"New Orleans, LA",FALSE,"1,888","I been waiting for the opportunity to shoot flume for 4 years now. Literally dreaming about it 

Guess I gotta wait a few more months 🙃",0.15
iCroswell,"New Orleans, LA",FALSE,"1,888",Just listened to Tiny Cities by Flume and I ain’t alright,
bellapittaway,"Adelaide via Sale, VIC via SA",TRUE,"1,857","Whaaat?!
It’s gonna be flume never be like you ain’t it 😔😒 https://t.co/5zSRMWf5Ek",
eseabram,Center of TX,FALSE,"1,855",@jaylexjess Same! If ef decides to cancel I'll be sending it to Flume's Redrocks show!! :),-0.25
hiprickC137,earth : dimension c-137,FALSE,"1,849","Little Dragon
Gorillaz
Linkin Park
Kilo Kish
Phantogram
Tash Sultana
The Marley’s
Glass Animals
SZA
Men I Trust
ODE… https://t.co/Sq8hNIOeNj",-0.1875
kamlefrere,"New Orleans, LA",FALSE,"1,841",what if flume can’t make it in september :(,
NorthernLefty,South Yorkshire ,FALSE,"1,841",I really admire all of those who inherited their wealth. The amount of pre-birth effort it must have taken to choos… https://t.co/4n5pcB05X2,0.2
paddykerr11,,TRUE,"1,837",@JakeBourke Give it to Flume!,
alisonemilyw,"St Petersburg, FL",FALSE,"1,834",and new flume😭 my heart is thriving https://t.co/ijmKAH1GXa,0.136363636
metsFanscotty,,FALSE,"1,830","If you took out your gym before riding the log flume at six flags , you are immune https://t.co/Npd4MkMgHJ",
UrzasRage,North Carolina,FALSE,"1,829",@kimfaul My mom told me she wanted me to work for a guy that cut gemstones and I was kind of into it.  I had expect… https://t.co/1HlP0VC33s,0.6
salmaduhh,Texas,FALSE,"1,824",can y’all believe we don’t get to see flume anymore next weekend? nobody talk to me :(,
kelsieA67,west virginia,FALSE,"1,818",@StacyDmomof5 So how much log flume water did you ingest? Lol!!!!,0.5
luv4doie,multi.♡,FALSE,"1,817","@qianwrld speculate by xavier ömar, test &amp; recognise by flume re work, dance, baby! by boy pablo, and every cuco song ever are amazing",0.6
TheDailyNote401,The Internet ,FALSE,"1,815","Wow.

@flumemusic tapped @ToroyMoi for his new single ""The Difference"".

Its DOPE.
Peep the new video now.… https://t.co/nSDuChZTLe",0.067099567
hanmyersx,INDIANA,FALSE,"1,807",no one talk to me till i see flume at roo thank u,
JailynCaylen,mosh pit,FALSE,"1,800",@mateolemus21 File as a Sole Proprietor on Silver Flume,
DjsinLA,"Hollywood, Ca.",FALSE,"1,793",Watch: Flume feat. Toro y Moi - The Difference https://t.co/85fufxd7hd @flumemusic @ToroyMoi,
rightnow6music,Everywhere,FALSE,"1,783",“The Difference” by Flume &amp; Toro y Moi https://t.co/2QkUI64N6a #nowplaying #6music,
_JordanKinney_,,FALSE,"1,772",Loving this flume and toro y moi,0.6
AlexisLininger,"Clearwater Beach, FL",FALSE,"1,766",I need to see Flume 🥺,
angelamgx,,FALSE,"1,738",i straight up can’t stop playing the difference by flume,0.2
SuperM_Fans,use link 4 Neo Zone preorder💚,FALSE,"1,730","qrt and try to name all the artists you’ve seen in concert: arctic monkeys, vampire weekend, phoenix, chvrches, pha… https://t.co/NWNMlrBLEx",
AirplayNinja,"London, England",FALSE,"1,716","#Firstplay: ""The Difference (feat. Toro y Moi)"" by Flume on BBC Radio 1 (#BBCR1)",
weneemyers, tx baby,FALSE,"1,716",if I was told to describe my mental state with one song it would be vitality by flume,-0.1
AirplayNinja,"London, England",FALSE,"1,716","#Firstplay: ""The Difference"" by Flume &amp; Toro y Moi on BBC Radio 6 Music (#BBC6Music)",
zeitpop,"San Francisco, CA",TRUE,"1,704",Flume and Toro Y Moi Share New Song “The Difference”: Listen https://t.co/v40EkzHlmH via @pitchfork #toroymoi #flume #thedifference,0.136363636
mickrad,"Gadigal, Eora",FALSE,"1,703",@BHustwaite Big call! Flume all day I reckon.,
mickrad,"Gadigal, Eora",FALSE,"1,703","So is the top 50 just full of Flume, Gang of Youths, Wombats and Jungle Giants? 

#Hottest100 #Hottest100ofthedecade",0.425
YOGAHOESER,,FALSE,"1,697",@awonderland @chloegjpeg thanks Flume sons crying now @ThePianoManNick,
imax713,IG: imax713,FALSE,"1,677",When Everything Was New // FLUME https://t.co/aL0ONUfclK,0.136363636
imax713,IG: imax713,FALSE,"1,677",doesn’t matter new Flume is out 🤓🤓🤓🤓🤓🤓🤓🤓🤓🤓🤓🤓,0.136363636
jungmulababy,,FALSE,"1,671",this flume x toro y moi is spicy,
Viiancax3,New York City ,FALSE,"1,669",Pretty sure corona started when Flume ate his girls ass at Burning Man,0.375
musikoff,"Reims, France",FALSE,"1,661",Flume feat. Toro y Moi - The Difference (Official Music Video) https://t.co/4H35nyWeWG via @YouTube,
CuratorCulture,"Cape Town, South Africa",FALSE,"1,656","@DebatingHipHop_ I pretty much agree with everything you said, but think BFT is my favourite. But I love the electr… https://t.co/WdPS1MEc3n",0.316666667
CuratorCulture,"Cape Town, South Africa",FALSE,"1,656","Really enjoying RUDEBWOY (CJ Fly), Something Comforting (Porter Robinson) and The Difference (Flume x Toro y Moi) t… https://t.co/fxz3IkcuGa",0.65
CuratorCulture,"Cape Town, South Africa",FALSE,"1,656",Flume and Porter Robinson drop new songs the day after each other. I am happy https://t.co/EYUT8PL8LO,0.270454545
VictorRVillar,"Principado de Asturias, España",FALSE,"1,653",Flume and Toro y Moi Team Up for New Single “The Difference”: Stream https://t.co/YugI4q1O7y,0.032467532
ryankemmer,"Phoenix, AZ",FALSE,"1,650",@TheMovieKing45 @anthonyshih @WilliamWeinst1 @classiczaiquiri @brietvs @constesheations @HudsonKeown @MillmanEthan… https://t.co/tdKJTVbh3j,
playlistnofm,Internet,FALSE,"1,639",#AhoraSuena Flume feat. Toro y Moi - The Difference #TodoMenosMiedo https://t.co/Z76IoLpCrK,
playlistnofm,Internet,FALSE,"1,639",#AhoraSuena Flume feat. Toro y Moi - The Difference #TodoMenosMiedo https://t.co/Z76IoL81Ac,
playlistnofm,Internet,FALSE,"1,639",#AhoraSuena Flume feat. Toro y Moi - The Difference #TodoMenosMiedo https://t.co/Z76IoL81Ac,
HomoHulk,"Columbus, Ohio",FALSE,"1,636",Flume ate ass on stage don’t put that on us lmfao https://t.co/tRCIqTOqrb,
jayaydra,http://instagram.com/aydra,FALSE,"1,618","Hashtag #StayAtHome #SocialDistance #WorkFromHome

 Hi This Is Flume [Mixtape Visualiser] https://t.co/spTNWuJ83o via @YouTube",
ireneephaan,"Sydney, New South Wales",FALSE,"1,613",New flume single is pretty goooooood,0.104978355
claaudiaanai,,FALSE,"1,611",buku was postponed till june DOES THIS MEAN I HAVE TIME TO FULL SEND SO I CAN SEE FLUME 😭😭😭😭😭😭,0.01875
lenagalore,london,FALSE,"1,607",new flume &amp; toro y moi be HITTING,0.136363636
gmpworld,Newcastle,FALSE,"1,604",Remember when Flume eating ass half heartedly was like The Biggest Thing?,-0.166666667
onlydchzusetwtr,"Flavortown, USA",FALSE,"1,604",thinking about Flume... he’s not dead he’s just sexy,0.3
mclovinitlol,jus chillen,FALSE,"1,602",@morganator_ Flume just dropped a dnb track also I’m so happy I got you into dnb lol,0.8
AlNewstead,"Sydney, Australia",FALSE,"1,594","""@Flume @Thestrokes and @tylerthecreator have all confirmed their attendance for these new dates alongside most oth… https://t.co/sCi72eeISX",0.345454545
AlNewstead,"Sydney, Australia",FALSE,"1,594","Ok, halfway #Hottest100 stats check

🐨21 Aussie songs so far 
✈️29 songs from internationals
💃30 songs by solo arti… https://t.co/femE2tLKgv",0.3
valley0fwolves,ucsb,FALSE,"1,586",in the mood to see flume live but that's not happening any time soon,0.136363636
NeuFutur,"Magnolia, AR",FALSE,"1,578","New post (Flume ""The Difference (feat. Toro y Moi)"") has been published on NeuFutur Magazine -… https://t.co/glo1mByJFi",0.136363636
KissMeCole,562,FALSE,"1,578","Uzi, Flume, I LOVE NEW MUSIC ON COOK DAY 💪🏻💪🏻💪🏻",0.318181818
hernameismeI,Canada,FALSE,"1,577",“because you engaged with tweets from flume” where is the correlation??? https://t.co/1Roixu2e2j,
sprinkletitz,"540, vʌ",FALSE,"1,575",me when I finally see Flume https://t.co/zweaU3e2aA,
sprinkletitz,"540, vʌ",FALSE,"1,575",just here to say I love Flume,0.5
sloanwolfmusic,"Las Vegas, NV",FALSE,"1,574",Flume giving us those new DnB vibes 🥵,0.136363636
KahliaBakosi,"Brixton, England",FALSE,"1,572",Toro Y Moi x Flume 🤝🏆 so skippy and vibey 🔥🔥 https://t.co/ctAiLkHmer,
flownicolau,Ladera Heights,FALSE,"1,569",Warm Thoughts de Flume https://t.co/XEngAWDrf8 #NowPlaying,0.6
flownicolau,Ladera Heights,FALSE,"1,569","What About Us de Flume, Chet Faker https://t.co/mhPIA8dAwg #NowPlaying",
flownicolau,Ladera Heights,FALSE,"1,569","On Top de Flume, T-Shirt https://t.co/OZYfuwwpPv #NowPlaying",0.5
flownicolau,Ladera Heights,FALSE,"1,569","😺✏ — 1. Travis Scott - HIGHEST IN THE ROOM REMIX
2. Flume - This Sons Is Not About A Girl
3. Frank Ocean - Thinkin'… https://t.co/pxpfAycy49",
georgie874,"Melbourne, Victoria",FALSE,"1,566","@van_egmonds I totally forgot about Big Jet Plane. Songs like Never be like you by Flume, Innerbloom by Rufus. Talk is Cheap by Chet Faker",0.133333333
georgie874,"Melbourne, Victoria",FALSE,"1,566",Late to the listening party but this is my top 3 Predictions. Maybe not in that specific order but they'll be the t… https://t.co/UtR4j1lNxh,0.066666667
CassandraTrill,,FALSE,"1,565",New Flume with Toro y Moi makes me feel like I’m running and dancing through a field under a purple and pink sunset,0.018181818
NightVisionsDJs,Louisville,FALSE,"1,561",Flume + Toro y Moi = The track you need to get a solo dance party started. It's straight 🔥🔥🔥🔥 https://t.co/A56OOqUBDN,0.2
the_red_heifer,"Penrith, Australia",FALSE,"1,553",@tyhrblue Flume doing what he does best,1
the_red_heifer,"Penrith, Australia",FALSE,"1,553",Flume just won't stop eating! https://t.co/5wKMx02pC1,
the_red_heifer,"Penrith, Australia",FALSE,"1,553",@triplej @flumemusic @nick_murphy Flume eating the wrong side here,-0.5
OSOPLAY,,FALSE,"1,549",#Music»-&gt;Flume feat. Toro y Moi - The Difference (Visualizer by FISK) https://t.co/77CaJcbMn4 via @YouTube,
mineifiwildbot,,FALSE,"1,544",that flume shit if y'all wanna tap in,-0.2
mineifiwildbot,,FALSE,"1,544",that flume shit is so funny,0.025
mineifiwildbot,,FALSE,"1,544",that flume shit is so funny,0.025
deandrejm,Moulin Rouge,FALSE,"1,531",Flume feat. Toro y Moi - The Difference (Official Music Video) https://t.co/zwwoAGrvl4 via @YouTube,
mmarcelandreas,"Berlin, Germany",FALSE,"1,528","#NewMusicFriday updates w/ 

Ellie Goulding, blackbear
Niall Horan
Don Toliver 
Grouplove
Rita Ora
OneRepublic
The… https://t.co/6RG5irZzVT",
mmarcelandreas,"Berlin, Germany",FALSE,"1,528","this new #flume song was exactly what I needed today 😍🥰🥰🥰!

https://t.co/RSCULknWpz https://t.co/ibuK8JQcIf",0.193181818
morgdanielle_,"New Orleans, LA",FALSE,"1,526",I WAS SUPPOSED TO SEE FLUME NEXT WEEKEND,
bri_bri0326,,FALSE,"1,522",Got the day off currently on a hike listening to flume. I’d say it’s a good day 🌸,0.35
Suchvictor,"Scottsdale, AZ",FALSE,"1,520",My flume concert cancelled ✅✅ Miss Rona isn’t letting me do shit this year 🙈,-0.2
CoolAccidents,Australia,FALSE,"1,511","@flumemusic, @awonderland, @halsey, @diplo and @charli_xcx all on the one record? Yes please.… https://t.co/O7CsWLPRJW",
TRPhotography23,,FALSE,"1,510",Pirate falls is currently open and we have just had a great ride on this log flume for the first time this season.… https://t.co/dwHoJUtkIb,0.35
YEAUX_,Dragonstone,FALSE,"1,510",@flumemusic @ToroyMoi Flume with drum n bass??? 😮😮 I love it 🥳,0.175
mcjazzyjess,NYC/FL 18+ ,FALSE,"1,504",Okay so I had a dream last night that flume came into the store and he was really weird,
pumpummamimami,Internet,FALSE,"1,501",Flume feat. Toro y Moi - The Difference &gt; https://t.co/CzQGlFCE5G,
__flume,"Viana do Castelo, Portugal",FALSE,"1,500",@aleyska_ this is us,
__flume,"Viana do Castelo, Portugal",FALSE,"1,500",@deadforeternity true,0.35
__flume,"Viana do Castelo, Portugal",FALSE,"1,500",this aint it chief https://t.co/8qWVDDdJsi,
__flume,"Viana do Castelo, Portugal",FALSE,"1,500",ppl who smoke? bye yall https://t.co/1prm3YGoWW,
DesireeLindgren,,FALSE,"1,499",I really wanna see Bassnectar Rezz Flume Modestep Pluko G Jones Odesza Hi I’m ghost Cashmere Cat Panda eyes Louis t… https://t.co/USff4mmmOR,0.2
reverendentity,"Wichita, Kansas",FALSE,"1,498","Flume on his new Toro y Moi collaboration, “The Difference” https://t.co/CcH7KdZ8p0",0.136363636
RealTomH,"London, England",FALSE,"1,497",@DamCou Starmer needs to go on a log flume in a bad baseball cap,-0.7
Paneer_Papi,Cambridge x Manchester ,FALSE,"1,494",Took you an hour to come up with that response lmfaoooo listen whale blubber I’m 5’9... Taller than you kid. Don’t… https://t.co/yZIueMBhfq,
Hoku5ai,Tokyo,FALSE,"1,493",Flume feat. Toro y Moi - The Difference (Official Music Video) https://t.co/QlSpuCRxmL,
memeyard,,FALSE,"1,486",this is a Flume fest and I’m not mad about it every single one of my picks should’ve been him it was so hard not to do it,-0.016865079
_Duffster,Glasgow,FALSE,"1,479",The Difference (feat. Toro y Moi) by Flume on #SoundCloud? #np https://t.co/HEV1MbauTN,
alelopzm,Nara,FALSE,"1,469","Coronavirus Quarantine 🦠 en música

🧼 new Kelhani 🧼 new Flume (con Toro y Moi) 🧼 new Tom Misch 🧼 new A.CHAL 🧼 new 6… https://t.co/lQ8m9NuOrm",0.136363636
omareselchapo,,FALSE,"1,468",@phxgoat I just need some Flume and scotch on the rocks 👌🏽,
WKNC881Playlist,"Raleigh, NC",FALSE,"1,458",Now playing - How To Build A Relationship (feat. JPEGMAFIA) by Flume.,
SeketAanru,Washington DC & the World,FALSE,"1,457",(Flume Water Monitor: Smart Home Water Monitoring to Detect Leaks &amp; Track Water Usage in Real Time. Compatible with… https://t.co/WdD9B6Te2q,0.207142857
EDMDavidCook,One Strange Rock,FALSE,"1,450",New Flume track fucks.,0.136363636
AMVNDALYNN,"Bronx, NY",FALSE,"1,449","FLUME always snaps. 

https://t.co/hKM1NWQRYf",
rawdrive,,FALSE,"1,440",Flume – The Difference feat. Toro y Moi https://t.co/TWX0YpKIr3 https://t.co/H8gsZgYlzx,
Jilliankristen,,FALSE,"1,439",insane how good old flume still is lmao that era was so wild it has me thinking bout pushing it to colorado just to see it 😭,0.1
nellybabe,Australia,FALSE,"1,433",Fuck me Flume and Kanye West??? Jesus Mary and Joseph 😳🙄🙄,-0.4
_ssarahhhh,,FALSE,"1,426",i’m sad because i’m not seeing flume at buku and school is going to suck like ah yes wonderful take my last spring semester away,0.166666667
ihatekirishima,"cuke 🥒, 17, they/he, LGBT[Q]+",FALSE,"1,424","@teccron fantastic by flume
free the frail by jpegmafia
had some drinks by two feet
machu picchu by the strokes
mak… https://t.co/dH8XpTY9iJ",0.4
EmGrovesy,"Canberra, Australian Capital Territory",FALSE,"1,423",@In_The_Taratory I guess Flume,
ShmackedBitty10,Colorado,FALSE,"1,416",✨speaking it into existence that we’ll be able to go see Flume &amp; Alison Wonderland this year🥺✨,0.5
theguysinthebox,Worldwide,FALSE,"1,415",Virus costs three theme park chains over half their value https://t.co/OKRhJnYMib,-0.166666667
theguysinthebox,Worldwide,FALSE,"1,415",Report: Walt Disney World to halt construction projects https://t.co/AqFpbiMaia,
theguysinthebox,Worldwide,FALSE,"1,415",Social Distancing Kitchen: How to make Disneyland's Monte Cristo https://t.co/Pod4mpQltH,0.033333333
theguysinthebox,Worldwide,FALSE,"1,415","Walt Disney World to close its hotels, plus more stores https://t.co/QA5qNgflCL",0.5
theguysinthebox,Worldwide,FALSE,"1,415",CDC recommends 8-week ban on public gatherings https://t.co/WasSwfy1DR,
theguysinthebox,Worldwide,FALSE,"1,415",The world goes viral: The latest Covid-19 theme park news https://t.co/UewVVzU5YQ,0.5
theguysinthebox,Worldwide,FALSE,"1,415",Answering questions about the global theme park shutdown https://t.co/frv7VbNf8d,
theguysinthebox,Worldwide,FALSE,"1,415",Busch Gardens/SeaWorld parks announce temporary closures https://t.co/5LX4hWddhl,
theguysinthebox,Worldwide,FALSE,"1,415",The world goes viral: Friday's Covid-19 news https://t.co/XBTTVHHnZr,
theguysinthebox,Worldwide,FALSE,"1,415",Universal Studios Hollywood joins Disneyland in closing https://t.co/guAfVSLOaN,
theguysinthebox,Worldwide,FALSE,"1,415",Disneyland theme parks to close due to Covid-19 https://t.co/wKRn41RHrt,-0.125
theguysinthebox,Worldwide,FALSE,"1,415",The world goes viral: Thursday's Covid-19 news https://t.co/AldqwDKhXy,
